cik,company_name,taxonomy,concept,unit,value,start_date,end_date,accn,fy,fp,form,filed_date,frame
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3300000000.0,2011-09-25,2012-09-29,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3300000000.0,2011-09-25,2012-09-29,0001193125-13-416534,2013,FY,10-K,2013-10-30,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3300000000.0,2011-09-25,2012-09-29,0001193125-13-170623,2012,FY,8-K,2013-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3300000000.0,2011-09-25,2012-09-29,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1500000000.0,2012-09-30,2012-12-29,0001193125-14-024487,2014,Q1,10-Q,2014-01-28,CY2012Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1500000000.0,2012-09-30,2012-12-29,0001193125-13-022339,2013,Q1,10-Q,2013-01-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1700000000.0,2012-09-30,2013-03-30,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1700000000.0,2012-09-30,2013-03-30,0001193125-13-168288,2013,Q2,10-Q,2013-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,151000000.0,2012-12-30,2013-03-30,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,CY2013Q1
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,151000000.0,2012-12-30,2013-03-30,0001193125-13-168288,2013,Q2,10-Q,2013-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2900000000.0,2012-09-30,2013-06-29,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2900000000.0,2012-09-30,2013-06-29,0001193125-13-300670,2013,Q3,10-Q,2013-07-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1200000000.0,2013-03-31,2013-06-29,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,CY2013Q2
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1200000000.0,2013-03-31,2013-06-29,0001193125-13-300670,2013,Q3,10-Q,2013-07-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3100000000.0,2012-09-30,2013-09-28,0001193125-15-356351,2015,FY,10-K,2015-10-28,CY2013
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3100000000.0,2012-09-30,2013-09-28,0001193125-15-023732,2014,FY,8-K,2015-01-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3100000000.0,2012-09-30,2013-09-28,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3100000000.0,2012-09-30,2013-09-28,0001193125-13-416534,2013,FY,10-K,2013-10-30,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1100000000.0,2013-09-29,2013-12-28,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,CY2013Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1100000000.0,2013-09-29,2013-12-28,0001193125-14-024487,2014,Q1,10-Q,2014-01-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1300000000.0,2013-09-29,2014-03-29,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1300000000.0,2013-09-29,2014-03-29,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,198000000.0,2013-12-29,2014-03-29,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,CY2014Q1
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,198000000.0,2013-12-29,2014-03-29,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2600000000.0,2013-09-29,2014-06-28,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2600000000.0,2013-09-29,2014-06-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1300000000.0,2014-03-30,2014-06-28,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,CY2014Q2
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1300000000.0,2014-03-30,2014-06-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3400000000.0,2013-09-29,2014-09-27,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2014
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3400000000.0,2013-09-29,2014-09-27,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3400000000.0,2013-09-29,2014-09-27,0001193125-15-023732,2014,FY,8-K,2015-01-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,3400000000.0,2013-09-29,2014-09-27,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1700000000.0,2014-09-28,2014-12-27,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,CY2014Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,1700000000.0,2014-09-28,2014-12-27,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2000000000.0,2014-09-28,2015-03-28,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2000000000.0,2014-09-28,2015-03-28,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,317000000.0,2014-12-28,2015-03-28,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,CY2015Q1
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,317000000.0,2014-12-28,2015-03-28,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,4300000000.0,2014-09-28,2015-06-27,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,4300000000.0,2014-09-28,2015-06-27,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2300000000.0,2015-03-29,2015-06-27,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,CY2015Q2
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2300000000.0,2015-03-29,2015-06-27,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,4800000000.0,2014-09-28,2015-09-26,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2015
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,4800000000.0,2014-09-28,2015-09-26,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2000000000.0,2015-09-27,2015-12-26,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,CY2015Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2500000000.0,2015-09-27,2016-03-26,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,450000000.0,2015-12-27,2016-03-26,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,CY2016Q1
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,4500000000.0,2015-09-27,2016-06-25,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,2000000000.0,2016-03-27,2016-06-25,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,CY2016Q2
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,5100000000.0,2015-09-27,2016-09-24,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2016
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,25.63,2007-09-30,2008-09-27,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2008
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,124.87,2008-09-28,2009-09-26,0001193125-11-282113,2011,FY,10-K,2011-10-26,CY2009
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,124.87,2008-09-28,2009-09-26,0001193125-10-238044,2010,FY,10-K,2010-10-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,117.77,2009-09-27,2010-06-26,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,119.85,2009-09-27,2010-09-25,0001193125-13-170623,2012,FY,8-K,2013-04-24,CY2010
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,119.85,2009-09-27,2010-09-25,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,119.85,2009-09-27,2010-09-25,0001193125-11-282113,2011,FY,10-K,2011-10-26,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,119.85,2009-09-27,2010-09-25,0001193125-10-238044,2010,FY,10-K,2010-10-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,145.45,2010-09-26,2010-12-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2010Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,148.62,2010-09-26,2011-03-26,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,166.49,2010-09-26,2011-06-25,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,168.08,2010-09-26,2011-09-24,0001193125-13-416534,2013,FY,10-K,2013-10-30,CY2011
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,168.08,2010-09-26,2011-09-24,0001193125-13-170623,2012,FY,8-K,2013-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,168.08,2010-09-26,2011-09-24,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,168.08,2010-09-26,2011-09-24,0001193125-11-282113,2011,FY,10-K,2011-10-26,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,187.26,2011-09-25,2011-12-31,0001193125-12-023398,2012,Q1,10-Q,2012-01-25,CY2011Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,176.83,2011-09-25,2012-03-31,0001193125-12-182321,2012,Q2,10-Q,2012-04-25,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,202.92,2011-09-25,2012-06-30,0001193125-12-314552,2012,Q3,10-Q,2012-07-25,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,205.27,2011-09-25,2012-09-29,0001193125-13-416534,2013,FY,10-K,2013-10-30,CY2012
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,205.27,2011-09-25,2012-09-29,0001193125-13-170623,2012,FY,8-K,2013-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,205.27,2011-09-25,2012-09-29,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,249.09,2012-09-30,2012-12-29,0001193125-13-022339,2013,Q1,10-Q,2013-01-24,CY2012Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,261.17,2012-09-30,2013-03-30,0001193125-13-168288,2013,Q2,10-Q,2013-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,315.62,2012-09-30,2013-06-29,0001193125-13-300670,2013,Q3,10-Q,2013-07-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,321.73,2012-09-30,2013-09-28,0001193125-13-416534,2013,FY,10-K,2013-10-30,CY2013
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,379.23,2013-09-29,2013-12-28,0001193125-14-024487,2014,Q1,10-Q,2014-01-28,CY2013Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,383.21,2013-09-29,2014-03-29,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,USD/shares,58.87,2013-09-29,2014-06-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,pure,0.0,2007-09-30,2008-09-27,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2008
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,pure,0.0,2008-09-28,2009-06-27,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,pure,0.0,2009-03-29,2009-06-27,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,CY2009Q2
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,pure,0.0,2008-09-28,2009-09-26,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2009
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,pure,0.0,2009-09-27,2010-06-26,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,pure,0.0,2010-03-28,2010-06-26,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,CY2010Q2
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,pure,0.0,2009-09-27,2010-09-25,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2010
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,pure,6.0,2009-09-27,2009-12-26,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2009Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,pure,6.0,2010-09-26,2010-12-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2010Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,pure,0.0035,2009-09-27,2009-12-26,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2009Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,pure,0.002,2010-09-26,2010-12-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2010Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,pure,0.4079,2009-09-27,2009-12-26,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2009Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,pure,0.3493,2010-09-26,2010-12-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2010Q4
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,67827000.0,,2007-09-29,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2007Q3I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,50572000.0,,2008-09-27,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2008Q3I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,37261000.0,,2009-09-26,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2009Q3I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,37261000.0,,2010-06-26,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,CY2010Q2I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,62700000.0,,2010-09-25,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,CY2010Q3I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,62700000.0,,2010-09-25,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,62700000.0,,2010-09-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,62737000.0,,2010-09-25,0001193125-10-238044,2010,FY,10-K,2010-10-27,
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,53700000.0,,2010-12-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2010Q4I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,53800000.0,,2011-03-26,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,CY2011Q1I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,53600000.0,,2011-06-25,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,CY2011Q2I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,39800000.0,,2011-12-31,0001193125-12-023398,2012,Q1,10-Q,2012-01-25,CY2011Q4I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,39100000.0,,2012-03-31,0001193125-12-182321,2012,Q2,10-Q,2012-04-25,CY2012Q1I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,38200000.0,,2012-06-30,0001193125-12-314552,2012,Q3,10-Q,2012-07-25,CY2012Q2I
320193,Apple Inc.,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,shares,30600000.0,,2012-12-29,0001193125-13-022339,2013,Q1,10-Q,2013-01-24,CY2012Q4I
